airport_id	FAA_CODE	icao_code	iata_code	LATITUDE_DEGREES	LONGITUDE_DEGREES
1	TEB	KTEB	TEB	40.849998474121094	-74.05999755859375
2	NULL	SAEZ	EZE	-34.8216667175293	-58.53499984741211
3	NULL	EGLL	LHR	51.47833251953125	-0.46166670322418213
4	NULL	LKPR	PRG	50.10166549682617	14.260000228881836
5	NULL	WSSS	SIN	1.3600000143051147	103.98999786376953
6	NULL	OJAQ	AQJ	29.61166763305664	35.018333435058594
7	NULL	AGGA	AKS	-8.694999694824219	160.67999267578125
8	NULL	AGGE	BAS	-6.983333110809326	155.88499450683594
9	NULL	AGGH	HIR	-9.418333053588867	160.05332946777344
10	NULL	AGGM	MUA	-8.319999694824219	157.2616729736328
11	NULL	AGGN	GZO	-8.091667175292969	156.8633270263672
12	NULL	ANYN	INU	-0.5483332872390747	166.9183349609375
13	NULL	AYBK	BUA	-5.421666622161865	154.67333984375
14	NULL	AYCH	CMU	-6.0233330726623535	144.97000122070312
15	NULL	AYDU	DAU	-9.08666706085205	143.2083282470703
16	NULL	AYGA	GKA	-6.083333492279053	145.39166259765625
17	NULL	AYGN	GUR	-10.3100004196167	150.3333282470703
18	NULL	AYGR	PNP	-8.805000305175781	148.30833435058594
19	NULL	AYHK	HKN	-5.461666584014893	150.40499877929688
20	NULL	AYKI	UNG	-6.125	141.2816619873047
21	NULL	AYKM	KMA	-7.9633331298828125	145.77166748046875
22	NULL	AYKT	KIE	-6.303333282470703	155.72332763671875
23	NULL	AYKV	KUG	-2.5783333778381348	150.80667114257812
24	NULL	AYMD	MAG	-5.208333492279053	145.788330078125
25	NULL	AYMH	HGU	-5.828333377838135	144.3000030517578
26	NULL	AYMN	MDU	-6.1483330726623535	143.6566619873047
27	NULL	AYMO	MAS	-2.059999942779541	147.42333984375
28	NULL	AYNZ	LAE	-6.570000171661377	146.72666931152344
29	NULL	AYPY	POM	-9.441666603088379	147.22000122070312
30	NULL	AYTB	TBG	-5.28000020980835	141.22666931152344
31	NULL	AYTK	RAB	-4.340000152587891	152.3800048828125
32	NULL	AYVN	VAI	-2.691666603088379	141.30166625976562
33	NULL	AYWD	WBN	-5.635000228881836	143.89166259765625
34	NULL	AYWK	WWK	-3.5833332538604736	143.6683349609375
35	NULL	BGBW	UAK	61.15999984741211	-45.42499923706055
36	NULL	BGCO	CNP	70.74333190917969	-22.649999618530273
37	NULL	BGGH	GOH	64.19166564941406	-51.6783332824707
38	NULL	BGKK	KUS	65.57333374023438	-37.12333297729492
39	NULL	BGSF	SFJ	67.01667022705078	-50.689998626708984
40	BGTL	BGTL	THU	76.53166961669922	-68.70333099365234
41	NULL	BIAR	AEY	65.65833282470703	-18.071666717529297
42	NULL	BIBA	NULL	63.55666732788086	-20.13833236694336
43	NULL	BIBD	BIU	65.64167022705078	-23.546667098999023
44	NULL	BIEG	EGS	65.28333282470703	-14.401666641235352
45	NULL	BIGR	NULL	66.54666900634766	-18.016666412353516
46	NULL	BIHN	HFN	64.29499816894531	-15.226666450500488
47	NULL	BIHU	HZK	65.95333099365234	-17.426666259765625
48	NULL	BIIS	IFJ	66.05833435058594	-23.135000228881836
49	NULL	BIKF	KEF	63.98500061035156	-22.604999542236328
50	NULL	BIKR	SAK	65.7316665649414	-19.573333740234375
51	NULL	BIPA	PFJ	65.5566635131836	-23.96500015258789
52	NULL	BIRF	OLI	64.91166687011719	-23.823333740234375
53	NULL	BIRK	RKV	64.12999725341797	-21.940000534057617
54	NULL	BISI	SIJ	66.133301	-18.9167
55	NULL	BIST	SYK	65.05833435058594	-22.795000076293945
56	NULL	BITN	NULL	66.21833038330078	-15.335000038146973
57	NULL	BIVM	VEY	63.42499923706055	-20.280000686645508
58	CYAG	CYAG	YAG	48.654998779296875	-93.44000244140625
59	CYAM	CYAM	YAM	46.48500061035156	-84.50499725341797
60	CYAU	CYAU	NULL	44.233333587646484	-64.8499984741211
61	CYAV	CYAV	NULL	50.05666732788086	-97.02999877929688
62	NULL	CYAW	YAW	44.636601	-63.501701
63	CYAX	CYAX	NULL	50.29499816894531	-96.01000213623047
64	CYAY	CYAY	YAY	51.38833236694336	-56.06833267211914
65	CYAZ	CYAZ	YAZ	49.08000183105469	-125.77833557128906
66	NULL	CYBB	YBB	68.536598	-89.805
67	CYBC	CYBC	YBC	49.13166809082031	-68.2066650390625
68	CYBD	CYBD	QBC	52.38833236694336	-126.59666442871094
69	YBE	CYBE	YBE	59.561699	-108.478401
70	CYBF	CYBF	YBY	54.30500030517578	-110.74333190917969
71	CYBG	CYBG	YBG	48.33000183105469	-70.99666595458984
72	NULL	CYBK	YBK	64.298302	-96.0784
73	CYBL	CYBL	YBL	49.95166778564453	-125.27166748046875
74	CYBR	CYBR	YBR	49.90999984741211	-99.95166778564453
75	CYBW	CYBW	NULL	51.10333251953125	-114.375
76	CYBX	CYBX	YBX	51.44333267211914	-57.185001373291016
77	NULL	CYCB	YCB	69.108299	-105.138298
78	CYCC	CYCC	YCC	45.09333419799805	-74.58000183105469
79	CYCD	CYCD	YCD	49.051666259765625	-123.87000274658203
80	CYCE	CYCE	YCE	43.28499984741211	-81.50833129882812
81	CYCG	CYCG	YCG	49.29666519165039	-117.63333129882812
82	CYCH	CYCH	YCH	47.00666809082031	-65.4566650390625
83	CYCL	CYCL	YCL	47.9900016784668	-66.3316650390625
84	CYCN	CYCN	YCN	49.10499954223633	-81.01333618164062
85	NULL	CYCO	YCO	67.816704	-115.143303
86	CYCP	CYCP	NULL	52.11666488647461	-119.28333282470703
87	CYCQ	CYCQ	YCQ	55.686668395996094	-121.625
88	CYCT	CYCT	YCT	52.07500076293945	-111.44499969482422
89	CYCW	CYCW	YCW	49.1533317565918	-121.9383316040039
90	NULL	CYCY	YCY	70.486603	-68.516701
91	CYCZ	CYCZ	YCZ	50.33000183105469	-115.87333679199219
92	CYDA	CYDA	YDA	64.042222	-139.130278
93	CYDB	CYDB	YDB	61.370556	-139.04
94	CYDC	CYDC	NULL	49.46833419799805	-120.51166534423828
95	CYDF	CYDF	YDF	49.209999084472656	-57.39500045776367
96	CYDL	CYDL	YDL	58.42166519165039	-130.0316619873047
97	CYDN	CYDN	YDN	51.10166549682617	-100.05333709716797
98	CYDO	CYDO	YDO	48.7783317565918	-72.375
99	CYDQ	CYDQ	YDQ	55.74166488647461	-120.16666412353516
100	CYEE	CYEE	NULL	44.68333435058594	-79.92833709716797
101	CYEG	CYEG	YEG	53.30666732788086	-113.57333374023438
102	NULL	CYEK	YEK	61.095001	-94.071701
103	CYEL	CYEL	YEL	46.35166549682617	-82.5616683959961
104	CYEM	CYEM	YEM	45.84333419799805	-81.85832977294922
105	CYEN	CYEN	YEN	49.209999084472656	-102.96666717529297
106	CYES	CYES	NULL	47.4900016784668	-68.4816665649414
107	CYET	CYET	YET	53.573333740234375	-116.45833587646484
108	NULL	CYEU	YEU	79.995003	-85.815002
109	CYEV	CYEV	YEV	68.30500030517578	-133.48333740234375
110	CYEY	CYEY	YEY	48.563331604003906	-78.24333190917969
111	CYFB	CYFB	YFB	63.75666809082031	-68.5566635131836
112	CYFC	CYFC	YFC	45.86833190917969	-66.53666687011719
113	CYFD	CYFD	XFV	43.13166809082031	-80.34333038330078
114	CYFE	CYFE	YFE	48.746665954589844	-69.09666442871094
115	CYFJ	CYFJ	YTM	46.40999984741211	-74.77999877929688
116	CYFO	CYFO	YFO	54.6783332824707	-101.6816635131836
117	NULL	CYFR	YFR	61.181702	-113.690002
118	CYFS	CYFS	YFS	61.7599983215332	-121.23666381835938
119	CYGB	CYGB	YGB	49.69333267211914	-124.5183334350586
120	CYGD	CYGD	NULL	43.766666412353516	-81.70999908447266
121	CYGE	CYGE	YGE	51.29999923706055	-116.98332977294922
122	NULL	CYGH	YGH	66.2416	-128.651703
123	CYGK	CYGK	YGK	44.224998474121094	-76.59833526611328
124	CYGL	CYGL	YGL	53.625	-77.70500183105469
125	CYGM	CYGM	YGM	50.628334045410156	-97.0433349609375
126	CYGP	CYGP	YGP	48.775001525878906	-64.47833251953125
127	CYGQ	CYGQ	YGQ	49.7783317565918	-86.94000244140625
128	CYGR	CYGR	YGR	47.42499923706055	-61.7783317565918
129	CYGV	CYGV	YGV	50.28166580200195	-63.61166763305664
130	CYHB	CYHB	YHB	52.81666564941406	-102.3116683959961
131	CYHD	CYHD	YHD	49.8316650390625	-92.74500274658203
132	CYHF	CYHF	YHF	49.71500015258789	-83.6866683959961
133	NULL	CYHI	YHI	70.763298	-117.806702
134	NULL	CYHK	YHK	68.635002	-95.849998
135	CYHM	CYHM	YHM	43.17166519165039	-79.94833374023438
136	CYHN	CYHN	YHN	49.19333267211914	-84.75833129882812
137	CYHR	CYHR	YHR	50.46833419799805	-59.63833236694336
138	CYHU	CYHU	YHU	45.518333435058594	-73.41666412353516
139	CYHY	CYHY	YHY	60.83833312988281	-115.77666473388672
140	CYHZ	CYHZ	YHZ	44.875	-63.505001068115234
141	CYIB	CYIB	YIB	48.77333450317383	-91.63833618164062
142	CYID	CYID	YDG	44.54499816894531	-65.788330078125
143	CYIF	CYIF	YIF	51.211666107177734	-58.65833282470703
144	NULL	CYIK	YIK	62.416699	-77.925003
145	NULL	CYIO	YIO	72.695	-77.966698
146	CYJM	CYJM	NULL	54.39666748046875	-124.26333618164062
147	CYJN	CYJN	YJN	45.29499816894531	-73.28166961669922
148	CYJT	CYJT	YJT	48.54166793823242	-58.54999923706055
149	CYKA	CYKA	YKA	50.70166778564453	-120.44833374023438
150	CYKD	CYKD	LAK	68.223333	-135
151	CYKF	CYKF	YKF	43.45833206176758	-80.36833190917969
152	CYKL	CYKL	YKL	54.80500030517578	-66.8066635131836
153	NULL	CYKO	AKV	60.818401	-78.1483
154	CYKX	CYKX	YKX	48.209999084472656	-79.9816665649414
155	CYKY	CYKY	YKY	51.516666412353516	-109.1816635131836
156	CYKZ	CYKZ	YKZ	43.86166763305664	-79.37000274658203
157	CYLB	CYLB	YLB	54.77000045776367	-112.03166961669922
158	CYLD	CYLD	YLD	47.81999969482422	-83.34666442871094
159	CYLJ	CYLJ	YLJ	54.125	-108.52333068847656
160	CYLL	CYLL	YLL	53.30666732788086	-110.07166290283203
161	CYLQ	CYLQ	YLQ	47.40999984741211	-72.788330078125
162	CYLR	CYLR	YLR	56.50833511352539	-99.98833465576172
163	CYLT	CYLT	YLT	82.5183334350586	-62.279998779296875
164	CYLW	CYLW	YLW	49.9566650390625	-119.37833404541016
165	CYMA	CYMA	YMA	63.616389	-135.868333
166	CYME	CYME	YME	48.856666564941406	-67.45333099365234
167	CYMG	CYMG	YMG	49.08333206176758	-85.86000061035156
168	CYMJ	CYMJ	YMJ	50.33000183105469	-105.55999755859375
169	CYML	CYML	YML	47.598331451416016	-70.22333526611328
170	CYMM	CYMM	YMM	56.6533317565918	-111.22166442871094
171	CYMO	CYMO	YMO	51.29166793823242	-80.60832977294922
172	CYMT	CYMT	YMT	49.77166748046875	-74.52833557128906
173	CYMW	CYMW	YMW	46.275001525878906	-75.98999786376953
174	CYMX	CYMX	YMX	45.68000030517578	-74.038330078125
175	YMY	CYMY	NULL	50.718399	-93.383301
176	CYNA	CYNA	YNA	50.189998626708984	-61.790000915527344
177	CYND	CYND	YND	45.52166748046875	-75.5633316040039
178	CYNH	CYNH	YNH	56.03499984741211	-121.97666931152344
179	CYNM	CYNM	YNM	49.76166534423828	-77.80333709716797
180	CYOC	CYOC	YOC	67.57	-139.84
181	CYOD	CYOD	YOD	54.404998779296875	-110.27999877929688
182	CYOJ	CYOJ	YOJ	58.621665954589844	-117.16500091552734
183	CYOO	CYOO	YOO	43.92333221435547	-78.8949966430664
184	CYOP	CYOP	YOP	58.4900016784668	-119.40333557128906
185	CYOS	CYOS	YOS	44.59000015258789	-80.83833312988281
186	CYOW	CYOW	YOW	45.323333740234375	-75.66999816894531
187	CYPA	CYPA	YPA	53.21500015258789	-105.67333221435547
188	NULL	CYPC	YPC	69.360001	-124.059998
189	CYPD	CYPD	YPS	45.65666580200195	-61.36833190917969
190	CYPE	CYPE	YPE	56.22666549682617	-117.44666290283203
191	CYPG	CYPG	YPG	49.9033317565918	-98.27333068847656
192	CYPK	CYPK	NULL	49.21666717529297	-122.70999908447266
193	CYPL	CYPL	YPL	51.4466667175293	-90.21499633789062
194	CYPN	CYPN	YPN	49.836666107177734	-64.28666687011719
195	CYPQ	CYPQ	YPQ	44.22999954223633	-78.36333465576172
196	CYPR	CYPR	YPR	54.28666687011719	-130.44500732421875
197	CYPS	CYPS	NULL	50.3033332824707	-122.73833465576172
198	CYPT	CYPT	NULL	41.779998779296875	-82.67833709716797
199	CYPU	CYPU	NULL	52.11333465576172	-124.1433334350586
200	CYPW	CYPW	YPW	49.834999084472656	-124.5
201	NULL	CYPX	YPX	60.049999	-77.286598
202	CYPY	CYPY	YPY	58.766666412353516	-111.11666870117188
203	CYPZ	CYPZ	YPZ	54.371665954589844	-125.94999694824219
204	CYQA	CYQA	YQA	44.974998474121094	-79.30333709716797
205	CYQB	CYQB	YQB	46.7933349609375	-71.39167022705078
206	CYQD	CYQD	YQD	53.9716682434082	-101.09166717529297
207	CYQF	CYQF	YQF	52.1783332824707	-113.8933334350586
208	CYQG	CYQG	YQG	42.275001525878906	-82.95833587646484
209	CYQH	CYQH	YQH	60.10166549682617	-128.82167053222656
210	CYQI	CYQI	YQI	43.82666778564453	-66.08833312988281
211	CYQK	CYQK	YQK	49.788333892822266	-94.36333465576172
212	CYQL	CYQL	YQL	49.630001068115234	-112.80000305175781
213	CYQM	CYQM	YQM	46.11666488647461	-64.67666625976562
214	CYQN	CYQN	YQN	50.18333435058594	-86.69666290283203
215	CYQQ	CYQQ	YQQ	49.711666107177734	-124.88666534423828
216	CYQR	CYQR	YQR	50.43166732788086	-104.6500015258789
217	CYQS	CYQS	YQS	42.77000045776367	-81.11166381835938
218	CYQT	CYQT	YQT	48.371665954589844	-89.32333374023438
219	CYQU	CYQU	YQU	55.18000030517578	-118.88500213623047
220	CYQV	CYQV	YQV	51.26499938964844	-102.461669921875
221	CYQW	CYQW	YQW	52.77000045776367	-108.24333190917969
222	CYQX	CYQX	YQX	48.936668395996094	-54.56833267211914
223	CYQY	CYQY	YQY	46.15666580200195	-60.04166793823242
224	CYQZ	CYQZ	YQZ	53.026668548583984	-122.51000213623047
225	NULL	CYRB	YRB	74.716698	-94.970001
226	CYRC	CYRC	NULL	48.52166748046875	-71.05166625976562
227	CYRI	CYRI	YRI	47.76499938964844	-69.58499908447266
228	CYRJ	CYRJ	YRJ	48.52000045776367	-72.26499938964844
229	CYRL	CYRL	YRL	51.06666564941406	-93.7933349609375
230	CYRM	CYRM	YRM	52.43000030517578	-114.90499877929688
231	CYRO	CYRO	YRO	45.459999084472656	-75.64666748046875
232	CYRP	CYRP	NULL	45.3216667175293	-76.0250015258789
233	CYRQ	CYRQ	YRQ	46.36000061035156	-72.67500305175781
234	CYRT	CYRT	YRT	62.811668395996094	-92.0999984741211
235	CYRV	CYRV	YRV	50.96666717529297	-118.18333435058594
236	CYSB	CYSB	YSB	46.625	-80.79833221435547
237	CYSC	CYSC	YSC	45.438331604003906	-71.69000244140625
238	CYSG	CYSG	NULL	46.098331451416016	-70.71333312988281
239	CYSH	CYSH	YSH	44.9466667175293	-75.94000244140625
240	CYSJ	CYSJ	YSJ	45.314998626708984	-65.88999938964844
241	CYSL	CYSL	YSL	47.15833282470703	-67.83499908447266
242	CYSM	CYSM	YSM	60.02166748046875	-111.95999908447266
243	CYSN	CYSN	YCM	43.19166564941406	-79.17166900634766
244	CYSP	CYSP	YSP	48.755001068115234	-86.34500122070312
245	NULL	CYSR	YSR	72.981697	-84.613297
246	CYSU	CYSU	YSU	46.439998626708984	-63.848331451416016
247	CYSW	CYSW	NULL	49.83333206176758	-114.88333129882812
248	NULL	CYSY	YSY	71.993301	-125.243301
249	CYSZ	CYSZ	NULL	49.119998931884766	-66.52999877929688
250	CYTA	CYTA	YTA	45.8650016784668	-77.25166320800781
251	NULL	CYTE	YTE	64.230003	-76.526703
252	CYTF	CYTF	YTF	48.50833511352539	-71.64167022705078
253	CYTH	CYTH	YTH	55.801666259765625	-97.86499786376953
254	CYTN	CYTN	NULL	45.61166763305664	-62.621665954589844
255	CYTR	CYTR	YTR	44.11833190917969	-77.52833557128906
256	CYTS	CYTS	YTS	48.56833267211914	-81.37666320800781
257	CYTZ	CYTZ	YTZ	43.628334045410156	-79.39666748046875
258	NULL	CYUB	YUB	69.433296	-133.026703
259	CYUL	CYUL	YUL	45.46833419799805	-73.74166870117188
260	NULL	CYUT	YUT	66.521698	-86.224998
261	NULL	CYUX	YUX	68.776703	-81.243301
262	CYUY	CYUY	YUY	48.2066650390625	-78.83333587646484
263	CYVB	CYVB	YVB	48.0716667175293	-65.461669921875
264	CYVC	CYVC	YVC	55.151668548583984	-105.26667022705078
265	YVG	CYVG	YVG	53.356701	-110.823402
266	CYVK	CYVK	YVE	50.233333587646484	-119.31666564941406
267	NULL	CYVM	YVM	67.5466	-64.0317
268	CYVO	CYVO	YVO	48.0533332824707	-77.76667022705078
269	CYVP	CYVP	YVP	58.0966682434082	-68.42666625976562
270	CYVQ	CYVQ	YVQ	65.28333282470703	-126.80000305175781
271	CYVR	CYVR	YVR	49.19499969482422	-123.18333435058594
272	CYVT	CYVT	YVT	55.83833312988281	-108.42666625976562
273	CYVV	CYVV	YVV	44.746665954589844	-81.1066665649414
274	CYWA	CYWA	YWA	45.95166778564453	-77.31999969482422
275	CYWG	CYWG	YWG	49.90999984741211	-97.23999786376953
276	CYWK	CYWK	YWK	52.92166519165039	-66.86499786376953
277	CYWL	CYWL	YWL	52.16666793823242	-122.05500030517578
278	CYWM	CYWM	NULL	54.74333190917969	-113.20333099365234
279	CYWV	CYWV	NULL	52.79666519165039	-110.85832977294922
280	NULL	CYWY	YWY	63.209999	-123.4366
281	CYXC	CYXC	YXC	49.61000061035156	-115.76667022705078
282	YXD	CYXD	YXD	53.573399	-113.519997
283	CYXE	CYXE	YXE	52.17166519165039	-106.69999694824219
284	CYXH	CYXH	YXH	50.018333435058594	-110.72166442871094
285	CYXJ	CYXJ	YXJ	56.23833465576172	-120.73999786376953
286	CYXK	CYXK	YXK	48.47833251953125	-68.49666595458984
287	CYXL	CYXL	YXL	50.1150016784668	-91.90499877929688
288	NULL	CYXP	YXP	66.144997	-65.713303
289	CYXR	CYXR	YXR	47.69499969482422	-79.84833526611328
290	CYXS	CYXS	YXS	53.891666412353516	-122.67833709716797
291	CYXT	CYXT	YXT	54.46666717529297	-128.57833862304688
292	CYXU	CYXU	YXU	43.03333282470703	-81.15333557128906
293	CYXX	CYXX	YXX	49.025001525878906	-122.36333465576172
294	CYXY	CYXY	YXY	60.709999084472656	-135.06832885742188
295	CYXZ	CYXZ	YXZ	47.96666717529297	-84.78500366210938
296	CYYB	CYYB	YYB	46.36333465576172	-79.42333221435547
297	CYYC	CYYC	YYC	51.12333297729492	-114.01333618164062
298	CYYD	CYYD	YYD	54.82500076293945	-127.16666412353516
299	CYYE	CYYE	YYE	58.836666107177734	-122.59666442871094
300	CYYF	CYYF	YYF	49.46333312988281	-119.60166931152344
301	CYYG	CYYG	YYG	46.288333892822266	-63.130001068115234
302	NULL	CYYH	YYH	69.5466	-93.576698
303	CYYJ	CYYJ	YYJ	48.64666748046875	-123.42666625976562
304	CYYL	CYYL	YYL	56.86333465576172	-101.07666778564453
305	CYYN	CYYN	YYN	50.29166793823242	-107.69000244140625
306	CYYO	CYYO	NULL	51.810001373291016	-104.16999816894531
307	CYYQ	CYYQ	YYQ	58.73833465576172	-94.06666564941406
308	CYYR	CYYR	YYR	53.31999969482422	-60.426666259765625
309	CYYT	CYYT	YYT	47.61833190917969	-52.75166702270508
310	CYYU	CYYU	YYU	49.413333892822266	-82.46833038330078
311	CYYW	CYYW	YYW	50.290000915527344	-88.91000366210938
312	CYYY	CYYY	YYY	48.608333587646484	-68.20833587646484
313	CYYZ	CYYZ	YYZ	43.676666259765625	-79.62999725341797
314	CYZD	CYZD	NULL	43.74333190917969	-79.46499633789062
315	CYZE	CYZE	YZE	45.8849983215332	-82.5683364868164
316	CYZF	CYZF	YZF	62.46333312988281	-114.44000244140625
317	CYZH	CYZH	YZH	55.2933349609375	-114.77833557128906
318	CYZP	CYZP	YZP	53.253334045410156	-131.81333923339844
319	CYZR	CYZR	YZR	42.983333587646484	-82.30833435058594
320	NULL	CYZS	YZS	64.193298	-83.360001
321	CYZT	CYZT	YZT	50.68000030517578	-127.36666870117188
322	CYZU	CYZU	YZU	54.143333435058594	-115.78666687011719
323	CYZV	CYZV	YZV	50.224998474121094	-66.26667022705078
324	CYZW	CYZW	YZW	60.173056	-132.741667
325	CYZX	CYZX	YZX	44.98500061035156	-64.91666412353516
326	CYZY	CYZY	NULL	55.29999923706055	-123.13333129882812
327	CZAM	CZAM	YSN	50.66666793823242	-119.21666717529297
328	CZBA	CZBA	CZB	43.44333267211914	-79.85166931152344
329	CZBB	CZBB	YTD	49.073333740234375	-123.00666809082031
330	CZBF	CZBF	ZBF	47.630001068115234	-65.73833465576172
331	CZBM	CZBM	ZBM	45.29166793823242	-72.74166870117188
332	NULL	CZFA	ZFA	62.208301	-133.376694
333	NULL	CZFM	ZFM	67.408302	-134.860001
334	CZGF	CZGF	ZGF	49.01499938964844	-118.43000030517578
335	CZHP	CZHP	ZHP	55.393333435058594	-116.47333526611328
336	CZJN	CZJN	ZJN	52.121665954589844	-101.23666381835938
337	CZML	CZML	ZMH	51.73666763305664	-121.33333587646484
338	CZMT	CZMT	ZMT	54.025001525878906	-132.1183319091797
339	CZNL	CZNL	NULL	49.494998931884766	-117.30000305175781
340	CZPC	CZPC	WPC	49.52000045776367	-113.99666595458984
341	CZST	CZST	ZST	55.93333435058594	-129.98333740234375
342	CZUC	CZUC	ZUC	49.43000030517578	-91.71833038330078
343	CZUM	CZUM	ZUM	53.561668395996094	-64.1066665649414
344	CZVL	CZVL	NULL	53.6683349609375	-113.8550033569336
345	NULL	DAAB	QLD	36.503334045410156	2.81333327293396
346	NULL	DAAD	BUJ	35.3316650390625	4.204999923706055
347	NULL	DAAE	BJA	36.711666107177734	5.070000171661377
348	NULL	DAAG	ALG	36.69499969482422	3.2166666984558105
349	NULL	DAAJ	DJG	24.293333053588867	9.451666831970215
350	NULL	DAAK	QFD	36.54499816894531	2.876666784286499
351	NULL	DAAM	NULL	36.108333587646484	6.364999771118164
352	NULL	DAAN	NULL	26.709999084472656	0.2849999964237213
353	NULL	DAAP	VVZ	26.72333335876465	8.618332862854004
354	NULL	DAAQ	NULL	35.525001525878906	2.878333330154419
355	NULL	DAAS	QSF	36.1783332824707	5.329999923706055
356	NULL	DAAT	TMR	22.81166648864746	5.451666831970215
357	NULL	DAAV	GJL	36.79499816894531	5.87333345413208
358	NULL	DAAY	MZW	33.53499984741211	-0.24166670441627502
359	NULL	DAAZ	QZN	35.75166702270508	0.6266667246818542
360	NULL	DABB	AAE	36.8216667175293	7.809999942779541
361	NULL	DABC	CZL	36.28499984741211	6.619999885559082
362	NULL	DABS	TEE	35.43333435058594	8.125
363	NULL	DABT	BLJ	35.7599983215332	6.323333263397217
364	NULL	DAFH	HRM	32.93000030517578	3.31166672706604
365	NULL	DAOB	TID	35.34166717529297	1.4666666984558105
366	NULL	DAOE	NULL	35.73500061035156	-0.8050000071525574
367	NULL	DAOF	TIN	27.700000762939453	-8.166666984558105
368	NULL	DAOI	CFK	36.21666717529297	1.340000033378601
369	NULL	DAOL	TAF	35.54166793823242	-0.5316666960716248
370	NULL	DAON	TLM	35.01499938964844	-1.4516667127609253
371	NULL	DAOO	ORN	35.62666702270508	-0.6116666793823242
372	NULL	DAOR	CBH	31.649999618530273	-2.253333330154419
373	NULL	DAOS	QBB	35.17166519165039	-0.5933333039283752
374	NULL	DAOV	MUW	35.21666717529297	0.14833329617977142
375	NULL	DATG	INF	19.56833267211914	5.74833345413208
376	NULL	DATM	BMW	21.375	0.9233332872390747
377	NULL	DAUA	AZR	27.84000015258789	-0.1850000023841858
378	NULL	DAUB	BSK	34.801666259765625	5.741666793823242
379	NULL	DAUE	ELG	30.56833267211914	2.865000009536743
380	NULL	DAUG	GHA	32.38166809082031	3.799999952316284
381	NULL	DAUH	HME	31.6733341217041	6.139999866485596
382	NULL	DAUI	INZ	27.253334045410156	2.511666774749756
383	NULL	DAUK	TGR	33.060001373291016	6.086666584014893
384	NULL	DAUL	LOO	33.76333236694336	2.926666736602783
385	NULL	DAUO	ELU	33.51333236694336	6.7833333015441895
386	NULL	DAUT	TMX	29.241666793823242	0.28333330154418945
387	NULL	DAUU	OGX	31.93166732788086	5.4066667556762695
388	NULL	DAUZ	IAM	28.051666259765625	9.643333435058594
389	NULL	DBBB	COO	6.356666564941406	2.383333206176758
390	NULL	DBBP	PKO	9.356666564941406	2.609999895095825
391	NULL	DFFD	OUA	12.353333473205566	-1.5116666555404663
392	NULL	DFOO	BOY	11.168333053588867	-4.321666717529297
393	NULL	DGAA	ACC	5.5966668128967285	-0.17000000178813934
394	NULL	DGLE	TML	9.566666603088379	-0.8666666746139526
395	NULL	DGLW	NULL	10.095000267028809	-2.508333206176758
396	NULL	DGSI	KMS	6.715000152587891	-1.5833332538604736
397	NULL	DGSN	NYI	7.360000133514404	-2.3299999237060547
398	NULL	DGTK	TKD	4.894999980926514	-1.7666666507720947
399	NULL	DIAP	ABJ	5.255000114440918	-3.928333282470703
400	NULL	DIBK	BYK	7.738333225250244	-5.073333263397217
401	NULL	DIDL	DJO	6.793333530426025	-6.473333358764648
402	NULL	DIKO	HGO	9.386666297912598	-5.556666851043701
403	NULL	DIMN	MJC	7.271666526794434	-7.586666584014893
404	NULL	DISP	SPY	4.74666690826416	-6.659999847412109
405	NULL	DIYO	ASK	6.9066667556762695	-5.363333225250244
406	NULL	DNAA	ABV	9.006667137145996	7.263333320617676
407	NULL	DNAK	AKR	7.24666690826416	5.301666736602783
408	NULL	DNBE	BNI	6.316666603088379	5.598333358764648
409	NULL	DNCA	CBQ	4.9766669273376465	8.34666633605957
410	NULL	DNEK	NULL	4.643333435058594	7.948333263397217
411	NULL	DNEN	ENU	6.473333358764648	7.561666488647461
412	NULL	DNES	NULL	5.619999885559082	5.199999809265137
413	NULL	DNIB	IBA	7.361666679382324	3.9783332347869873
414	NULL	DNIL	ILR	8.4399995803833	4.493333339691162
415	NULL	DNIM	QOW	5.426666736602783	7.206666469573975
416	NULL	DNJO	JOS	9.640000343322754	8.868332862854004
417	NULL	DNKA	KAD	10.694999694824219	7.320000171661377
418	NULL	DNKN	KAN	12.048333168029785	8.523333549499512
419	NULL	DNKT	NULL	13.006667137145996	7.659999847412109
420	NULL	DNMA	MIU	11.854999542236328	13.081666946411133
421	NULL	DNMK	MDI	7.703333377838135	8.614999771118164
422	NULL	DNMM	LOS	6.578333377838135	3.323333263397217
423	NULL	DNMN	MXJ	9.651666641235352	6.461666584014893
424	NULL	DNPO	PHC	5.014999866485596	6.948333263397217
425	NULL	DNSO	SKO	12.914999961853027	5.206666469573975
426	NULL	DNSU	QRW	5.598333358764648	5.818333148956299
427	NULL	DNYO	YOL	9.258333206176758	12.430000305175781
428	NULL	DNZA	ZAR	11.130000114440918	7.684999942779541
429	NULL	DRRM	MFQ	13.50333309173584	7.12666654586792
430	NULL	DRRN	NIM	13.481666564941406	2.1700000762939453
431	NULL	DRRT	THZ	14.875	5.264999866485596
432	NULL	DRZA	AJY	16.961666107177734	7.989999771118164
433	NULL	DRZD	NULL	18.968334197998047	12.868332862854004
434	NULL	DRZF	NULL	13.375	12.641666412353516
435	NULL	DRZR	ZND	13.783332824707031	8.989999771118164
436	NULL	DTKA	TBJ	36.97999954223633	8.876667022705078
